gnrl_p_,id,zoning
Low Density Residential,241,1
Low Density Residential,242,1
Low Density Residential,243,1
Low Density Residential,244,1
Low Density Residential,245,1
Low Density Residential,246,1
Low Density Residential,247,1
Low Density Residential,248,1
Low Density Residential,249,1
Low Density Residential,250,1
Low Density Residential,251,1
Low Density Residential,252,1
Low Density Residential,253,1
Low Density Residential,254,1
Low Density Residential,255,1
Low Density Residential,256,1
Low Density Residential,257,1
Low Density Residential,258,1
Low Density Residential,259,1
Low Density Residential,260,1
Low Density Residential,261,1
Low Density Residential,262,1
Low Density Residential,263,1
Low Density Residential,264,1
Low Density Residential,265,1
Low Density Residential,266,1
Low Density Residential,267,1
Low Density Residential,268,1
Low Density Residential,269,1
Low Density Residential,270,1
Low Density Residential,271,1
Low Density Residential,272,1
Low Density Residential,273,1
Low Density Residential,274,1
Low Density Residential,275,1
Low Density Residential,276,1
Low Density Residential,277,1
Low Density Residential,278,1
Low Density Residential,279,1
Low Density Residential,280,1
Low Density Residential,281,1
Low Density Residential,282,1
Low Density Residential,283,1
Low Density Residential,284,1
Low Density Residential,285,1
Low Density Residential,286,1
Low Density Residential,287,1
Low Density Residential,288,1
Low Density Residential,289,1
Low Density Residential,290,1
Low Density Residential,291,1
Medium Density Residential,292,2
Medium Density Residential,293,2
Medium Density Residential,294,2
Medium Density Residential,295,2
Medium Density Residential,296,2
Medium Density Residential,297,2
Medium Density Residential,298,2
Medium Density Residential,299,2
Medium Density Residential,300,2
Medium Density Residential,301,2
Medium Density Residential,302,2
Medium Density Residential,303,2
Medium Density Residential,304,2
Medium Density Residential,305,2
Medium Density Residential,306,2
Medium Density Residential,307,2
Medium Density Residential,308,2
Medium Density Residential,309,2
Medium Density Residential,310,2
Medium Density Residential,311,2
Medium Density Residential,312,2
Medium Density Residential,313,2
Medium Density Residential,314,2
Medium Density Residential,315,2
Medium Density Residential,316,2
Medium Density Residential,317,2
Medium Density Residential,318,2
Medium Density Residential,319,2
Medium Density Residential,320,2
Medium Density Residential,321,2
Medium Density Residential,322,2
Medium Density Residential,323,2
Medium Density Residential,324,2
Medium Density Residential,325,2
Medium Density Residential,326,2
Medium Density Residential,327,2
Medium Density Residential,328,2
Medium Density Residential,329,2
Medium Density Residential,330,2
Medium Density Residential,331,2
Medium Density Residential,332,2
Medium Density Residential,333,2
Medium Density Residential,334,2
Medium Density Residential,335,2
Medium Density Residential,336,2
Medium Density Residential,337,2
Medium Density Residential,338,2
Medium Density Residential,339,2
Medium Density Residential,340,2
Medium Density Residential,341,2
Medium Density Residential,342,2
Medium Density Residential,343,2
Medium Density Residential,344,2
Medium Density Residential,345,2
Medium Density Residential,346,2
Medium Density Residential,347,2
Medium Density Residential,348,2
Medium Density Residential,349,2
Medium Density Residential,350,2
Medium Density Residential,351,2
Medium Density Residential,352,2
Medium Density Residential,353,2
Medium Density Residential,354,2
Medium Density Residential,355,2
Medium Density Residential,356,2
Medium Density Residential,357,2
Medium Density Residential,358,2
Medium Density Residential,359,2
Medium Density Residential,360,2
Medium Density Residential,361,2
Medium Density Residential,362,2
Medium Density Residential,363,2
Medium Density Residential,364,2
Medium Density Residential,365,2
Medium Density Residential,366,2
Medium Density Residential,367,2
Medium Density Residential,368,2
Medium Density Residential,369,2
Medium Density Residential,370,2
Medium Density Residential,371,2
Medium Density Residential,372,2
Medium Density Residential,373,2
Medium Density Residential,374,2
Medium Density Residential,375,2
Medium Density Residential,376,2
Medium Density Residential,377,2
Medium Density Residential,378,2
Medium Density Residential,379,2
Medium Density Residential,380,2
Mixed Use Center North,381,2
Mixed Use Center North,382,2
Mixed Use Center South,383,0
Neighborhood Commercial,384,0
Neighborhood Commercial,385,0
Neighborhood Commercial,386,0
Neighborhood Commercial,387,0
Neighborhood Commercial,388,0
Neighborhood Commercial,389,0
Neighborhood Commercial,390,0
Neighborhood Commercial,391,0
Neighborhood Commercial,392,0
Neighborhood Commercial,393,0
Neighborhood Commercial,394,0
Neighborhood Commercial,395,0
Neighborhood Commercial,396,0
Neighborhood Commercial,397,0
Neighborhood Commercial,398,0
Neighborhood Commercial,399,0
Neighborhood Commercial,400,0
Neighborhood Commercial,401,0
Neighborhood Commercial,402,0
Neighborhood Commercial,403,0
Neighborhood Commercial,404,0
Neighborhood Commercial,405,0
Neighborhood Commercial,406,0
Neighborhood Commercial,407,0
Neighborhood Commercial,408,0
Neighborhood Commercial,409,0
Neighborhood Commercial,410,0
Neighborhood Commercial,411,0
Neighborhood Commercial,412,0
Neighborhood Commercial,413,0
Neighborhood Commercial,414,0
Neighborhood Commercial,415,0
Neighborhood Commercial,416,0
Neighborhood Commercial,417,0
Open Space,418,0
Open Space,419,0
Parks,420,0
Parks,421,0
Parks,422,0
Parks,423,0
Parks,424,0
Parks,425,0
Parks,426,0
Parks,427,0
Parks,428,0
Parks,429,0
Parks,430,0
Parks,431,0
Parks,432,0
Parks,433,0
Parks,434,0
Public/Institutional,435,0
Public/Institutional,436,0
Public/Institutional,437,0
Public/Institutional,438,0
Public/Institutional,439,0
Public/Institutional,440,0
Public/Institutional,441,0
Public/Institutional,442,0
Public/Institutional,443,0
Public/Institutional,444,0
Public/Institutional,445,0
Public/Institutional,446,0
Public/Institutional,447,0
Public/Institutional,448,0
Public/Institutional,449,0
Public/Institutional,450,0
Public/Institutional,451,0
Public/Institutional,452,0
Public/Institutional,453,0
Public/Institutional,454,0
Public/Institutional,455,0
Public/Institutional,456,0
Public/Institutional,457,0
Public/Institutional,458,0
Regional Commercial,459,0
Regional Commercial,460,0
Regional Commercial,461,0
Regional Commercial,462,0
Regional Commercial,463,0
Regional Commercial,464,0
Regional Commercial,465,0
Regional Commercial,466,0
Regional Commercial,467,0
Regional Commercial,468,0
Regional Commercial,469,0
Regional Commercial,470,0
Residential Mixed Use,471,2
Residential Mixed Use,472,2
Residential Mixed Use,473,2
Residential Mixed Use,474,2
Residential Mixed Use,475,2
Residential Mixed Use,476,2
Residential Mixed Use,477,2
Residential Mixed Use,478,2
Residential Mixed Use,479,2
Residential Mixed Use,480,2
