gnrl_p_,id,zoning
Hillside Residential,363,1
Hillside Residential,364,1
Hillside Residential,365,1
Hillside Residential,366,1
Hillside Residential,367,1
Hillside Residential,368,1
Hillside Residential,369,1
Hillside Residential,370,1
Hillside Residential,371,1
Hillside Residential,372,1
Hillside Residential,373,1
Hillside Residential,374,1
Open Space,375,0
Open Space,376,0
Open Space,377,0
Open Space,378,0
Open Space,379,0
Open Space,380,0
Open Space,381,0
Open Space,382,0
Open Space,383,0
Open Space,384,0
Open Space,385,0
Open Space,386,0
Open Space,387,0
Open Space,388,0
Open Space,389,0
Open Space,390,0
Open Space,391,0
Open Space,392,0
Open Space,393,0
Open Space,394,0
Open Space,395,0
Open Space,396,0
Open Space,397,0
Open Space,398,0
Open Space,399,0
Open Space,400,0
Open Space,401,0
Open Space,402,0
Open Space,403,0
Open Space,404,0
Open Space,405,0
Open Space,406,0
Open Space,407,0
Open Space,408,0
Open Space,409,0
Open Space,410,0
Open Space,411,0
Open Space,412,0
Open Space,413,0
Open Space,414,0
Open Space,415,0
Open Space,416,0
Open Space,417,0
Open Space,418,0
Open Space,419,0
Open Space,420,0
Open Space,421,0
Open Space,422,0
Open Space,423,0
Agriculture,424,0
Agriculture,425,0
Agriculture,426,0
Agriculture,427,0
Agriculture,428,0
Agriculture,429,0
Agriculture,430,0
Agriculture,431,0
Agriculture,432,0
Agriculture,433,0
Agriculture,434,0
Agriculture,435,0
Agriculture,436,0
Agriculture,437,0
Agriculture,438,0
Agriculture,439,0
Agriculture,440,0
Agriculture,441,0
ROW,442,0
ROW,443,0
ROW,444,0
ROW,445,0
ROW,446,0
ROW,447,0
ROW,448,0
ROW,449,0
ROW,450,0
ROW,451,0
ROW,452,0
ROW,453,0
ROW,454,0
ROW,455,0
ROW,456,0
ROW,457,0
ROW,458,0
ROW,459,0
ROW,460,0
ROW,461,0
ROW,462,0
ROW,463,0
ROW,464,0
ROW,465,0
ROW,466,0
ROW,467,0
ROW,468,0
ROW,469,0
ROW,470,0
ROW,471,0
ROW,472,0
ROW,473,0
ROW,474,0
ROW,475,0
Mixed Use Commercial,476,0
Mixed Use Commercial,477,0
Mixed Use Commercial,478,0
Mixed Use Commercial,479,0
Mixed Use Commercial,480,0
Mixed Use Commercial,481,0
Mixed Use Commercial,482,0
Mixed Use Commercial,483,0
Mixed Use Commercial,484,0
Mixed Use Commercial,485,0
Mixed Use Commercial,486,0
Mixed Use Commercial,487,0
Mixed Use Commercial,488,0
Mixed Use Commercial,489,0
Mixed Use Commercial,490,0
Mixed Use Commercial,491,0
Mixed Use Commercial,492,0
Mixed Use Commercial,493,0
Mixed Use Commercial,494,0
Mixed Use Commercial,495,0
Mixed Use Commercial,496,0
Mixed Use Commercial,497,0
Mixed Use Commercial,498,0
Office Professional,499,0
Office Professional,500,0
Office Professional,501,0
Office Professional,502,0
Office Professional,503,0
Office Professional,504,0
Office Professional,505,0
Office Professional,506,0
Office Professional,507,0
Office Professional,508,0
Office Professional,509,0
Office Professional,510,0
Office Professional,511,0
Office Professional,512,0
Office Professional,513,0
Office Professional,514,0
Office Professional,515,0
Office Professional,516,0
Office Professional,517,0
Office Professional,518,0
Medium Density Residential SF,519,1
Medium Density Residential,520,2
Medium Density Residential SF,521,1
Medium Density Residential SF,522,1
Medium Density Residential SF,523,1
Medium Density Residential CM,524,0
Medium Density Residential,525,2
Medium Density Residential,526,2
Medium Density Residential SF,527,1
Medium Density Residential SF,528,1
Medium Density Residential SF,529,1
Medium Density Residential SF,530,1
Medium Density Residential SF,531,1
Medium Density Residential,532,2
Medium Density Residential SF,533,1
Medium Density Residential SF,534,1
Medium Density Residential SF,535,1
Medium Density Residential SF,536,1
Medium Density Residential SF,537,1
Medium Density Residential SF,538,1
Medium Density Residential SF,539,1
Medium Density Residential,540,2
Medium Density Residential SF,541,1
Medium Density Residential SF,542,1
Medium Density Residential SF,543,1
Medium Density Residential SF,544,1
Medium Density Residential SF,545,1
Medium Density Residential SF,546,1
Medium Density Residential SF,547,1
Medium Density Residential SF,548,1
Medium Density Residential SF,549,1
Medium Density Residential SF,550,1
Medium Density Residential,551,2
Medium Density Residential SF,552,1
Medium Density Residential SF,553,1
Medium Density Residential SF,554,1
Medium Density Residential SF,555,1
Medium Density Residential SF,556,1
Medium Density Residential SF,557,1
Medium Density Residential SF,558,1
Medium Density Residential SF,559,1
Medium Density Residential,560,2
Medium Density Residential SF,561,1
Medium Density Residential,562,2
Medium Density Residential,563,2
Medium Density Residential SF,564,1
Medium Density Residential SF,565,1
Medium Density Residential SF,566,1
Medium Density Residential SF,567,1
Medium Density Residential SF,568,1
Medium Density Residential SF,569,1
Medium Density Residential SF,570,1
Medium Density Residential SF,571,1
Medium Density Residential,572,2
Medium Density Residential SF,573,1
Medium Density Residential,574,2
Medium Density Residential SF,575,1
Medium Density Residential SF,576,1
Medium Density Residential SF,577,1
Medium Density Residential SF,578,1
Medium Density Residential SF,579,1
Medium Density Residential SF,580,1
Medium Density Residential SF,581,1
Medium Density Residential,582,2
Medium Density Residential SF,583,1
Medium Density Residential SF,584,1
Medium Density Residential SF,585,1
Medium Density Residential,586,2
Medium Density Residential SF,587,1
Medium Density Residential SF,588,1
Medium Density Residential SF,589,1
Medium Density Residential SF,590,1
Medium Density Residential,591,2
Medium Density Residential,592,2
Medium Density Residential SF,593,1
Medium Density Residential SF,594,1
Medium Density Residential,595,2
Medium Density Residential,596,2
Medium Density Residential,597,2
Medium Density Residential SF,598,1
Medium Density Residential SF,599,1
Medium Density Residential,600,2
Medium Density Residential SF,601,1
Medium Density Residential SF,602,1
Medium Density Residential SF,603,1
Medium Density Residential,604,2
Medium Density Residential,605,2
Medium Density Residential,606,2
Medium Density Residential,607,2
Medium Density Residential,608,2
Medium Density Residential,609,2
Medium Density Residential,610,2
Medium Density Residential,611,2
Medium Density Residential SF,612,1
Medium Density Residential CM,613,0
Medium Density Residential,614,2
Medium Density Residential,615,2
Medium Density Residential SF,616,1
Medium Density Residential SF,617,1
Medium Density Residential,618,2
Medium Density Residential,619,2
Medium Density Residential,620,2
Medium Density Residential,621,2
Medium Density Residential,622,2
Medium Density Residential,623,2
Medium Density Residential,624,2
Medium Density Residential,625,2
Medium Density Residential,626,2
Medium Density Residential,627,2
Medium Density Residential,628,2
Medium Density Residential SF,629,1
Medium Density Residential,630,2
Medium Density Residential,631,2
Medium Density Residential,632,2
Medium Density Residential,633,2
Medium Density Residential,634,2
Medium Density Residential,635,2
Medium Density Residential,636,2
Medium Density Residential,637,2
Medium Density Residential,638,2
Medium Density Residential,639,2
Medium Density Residential,640,2
Medium Density Residential,641,2
Medium Density Residential,642,2
Medium Density Residential,643,2
Medium Density Residential,644,2
Medium Density Residential,645,2
Medium Density Residential,646,2
Medium Density Residential,647,2
Medium Density Residential,648,2
Medium Density Residential,649,2
Medium Density Residential,650,2
Medium Density Residential,651,2
Medium Density Residential,652,2
Medium Density Residential SF,653,1
Medium Density Residential,654,2
Medium Density Residential,655,2
Medium Density Residential,656,2
Medium Density Residential SF,657,1
Medium Density Residential,658,2
Medium Density Residential,659,2
Medium Density Residential,660,2
Medium Density Residential,661,2
Medium Density Residential,662,2
Medium Density Residential,663,2
Medium Density Residential,664,2
Medium Density Residential,665,2
Light Industrial,666,0
Light Industrial,667,0
Light Industrial,668,0
Light Industrial,669,0
Light Industrial,670,0
Central Business District,671,0
Central Business District,672,0
Central Business District,673,0
Central Business District,674,0
Central Business District,675,0
Central Business District,676,0
Central Business District,677,0
Central Business District,678,0
Central Business District,679,0
Central Business District,680,0
Central Business District,681,0
Central Business District,682,0
Central Business District,683,0
Central Business District,684,0
Central Business District,685,0
Central Business District,686,0
Central Business District,687,0
Central Business District,688,0
Central Business District,689,0
Central Business District,690,0
Central Business District,691,0
Central Business District,692,0
Central Business District,693,0
Central Business District,694,0
Central Business District,695,0
Central Business District,696,0
Central Business District,697,0
Central Business District,698,0
Central Business District,699,0
Central Business District,700,0
Central Business District,701,0
Central Business District,702,0
Central Business District,703,0
Central Business District,704,0
Central Business District,705,0
Central Business District,706,0
Public,707,0
Public,708,0
Public,709,0
Public,710,0
Public,711,0
Public,712,0
Public,713,0
Public,714,0
Public,715,0
Public,716,0
Public,717,0
Public,718,0
Public,719,0
Public,720,0
Public,721,0
Public,722,0
Public,723,0
Public,724,0
Neighborhood Commercial,725,0
Neighborhood Commercial,726,0
Neighborhood Commercial,727,0
Neighborhood Commercial,728,0
Neighborhood Commercial,729,0
Neighborhood Commercial,730,0
Neighborhood Commercial,731,0
Neighborhood Commercial,732,0
Neighborhood Commercial,733,0
Neighborhood Commercial,734,0
Neighborhood Commercial,735,0
Neighborhood Commercial,736,0
Neighborhood Commercial,737,0
Neighborhood Commercial,738,0
Neighborhood Commercial,739,0
Neighborhood Commercial,740,0
Neighborhood Commercial,741,0
Neighborhood Commercial,742,0
Neighborhood Commercial,743,0
Neighborhood Commercial,744,0
Neighborhood Commercial,745,0
Neighborhood Commercial,746,0
Neighborhood Commercial,747,0
Neighborhood Commercial,748,0
Neighborhood Commercial,749,0
Neighborhood Commercial,750,0
Neighborhood Commercial,751,0
Neighborhood Commercial,752,0
Service Commercial,753,0
Service Commercial,754,0
Service Commercial,755,0
Service Commercial,756,0
Service Commercial,757,0
Service Commercial,758,0
High Density Residential,759,2
High Density Residential,760,2
High Density Residential,761,2
High Density Residential,762,2
